Date,DBA,EPP,EWJ,FEZ,FXE,GLD,ILF,QQQ,SHV,SPY,USO,XBI
2022-12-16,18.804370880126953,40.825748443603516,53.42744064331055,37.422882080078125,95.3198471069336,166.7899932861328,20.84398651123047,271.3587951660156,102.9321060180664,376.36260986328125,64.9000015258789,80.94400787353516
2022-12-19,18.810110092163086,40.758602142333984,53.08464050292969,37.351131439208984,95.46613311767578,166.32000732421875,21.187252044677734,267.54522705078125,102.94146728515625,373.1711730957031,66.06999969482422,79.28433990478516
2022-12-20,18.95355224609375,40.57634353637695,53.83879852294922,37.448089599609375,95.51492309570312,169.0800018310547,21.749832153320312,267.33697509765625,102.96023559570312,373.6818542480469,66.22000122070312,80.76404571533203
2022-12-21,19.1639347076416,41.142303466796875,53.76044464111328,38.06867218017578,95.53441619873047,168.8000030517578,21.959606170654297,271.2150573730469,102.97900390625,379.2693176269531,68.05999755859375,82.56369018554688
2022-12-22,19.211748123168945,40.60512161254883,53.603736877441406,37.64202880859375,95.39786529541016,166.75999450683594,21.959606170654297,264.5797119140625,103.02589416503906,373.8586120605469,67.69999694824219,82.80364227294922
2022-12-23,19.316940307617188,41.113525390625,53.642913818359375,37.680809020996094,95.55392456054688,167.25999450683594,22.45543670654297,265.17474365234375,103.01651763916016,376.0091552734375,69.31999969482422,80.86402130126953
2022-12-27,19.23087501525879,41.430076599121094,53.3980598449707,37.7680778503418,95.76850128173828,168.6699981689453,21.978673934936523,261.4256591796875,103.01651763916016,374.5263366699219,69.52999877929688,78.52449035644531
2022-12-28,19.36475372314453,40.80656433105469,52.76143264770508,37.31234359741211,95.49540710449219,167.91000366210938,22.112171173095703,257.97412109375,103.03526306152344,369.8717956542969,68.58000183105469,78.8144302368164
2022-12-29,19.26912498474121,41.29578399658203,53.74085235595703,38.06867218017578,96.03184509277344,168.85000610351562,22.016817092895508,264.2622985839844,103.0915298461914,376.5295715332031,68.52999877929688,82.25374603271484
2022-12-30,19.26912498474121,41.04637908935547,53.3197021484375,37.52566909790039,96.36345672607422,169.63999938964844,21.826112747192383,264.1036376953125,103.08216094970703,375.53778076171875,70.11000061035156,82.98360443115234
